frame,error_m,n_matches,mean_confidence,mean_pixel_uncertainty_px,mean_ratio_test,mean_n_candidates,rotation_std_x_rad,rotation_std_y_rad,rotation_std_z_rad,translation_std_x_m,translation_std_y_m,translation_std_z_m,rotation_std_total_rad,translation_std_total_m
1305031539.543459.png,0.05135032588186925,47,0.9489957234620786,0.8142484161527338,0.42345096925582004,20.06382978723404,0.001513806452329235,0.0017944577118147202,0.0009209278562950614,0.0064264198809669765,0.005287806750766264,0.002686227849875086,0.002521863709859271,0.008745032463140512
1305031539.575448.png,0.054775992590315736,42,0.9400660941492228,0.8966356039496436,0.5826165256451877,19.404761904761905,0.001318448760529992,0.0014214766043683883,0.001063036842927198,0.0055502247340560645,0.005213158299304917,0.0027600822257511305,0.0022110970580981695,0.008099386886983901
1305031539.607559.png,0.04940548735676725,43,0.9327512720732498,0.8322997207915839,0.5735588864625812,19.558139534883722,0.0011686162602994286,0.0012080176160166947,0.0010121190386337608,0.004888917104619051,0.0044343392951158266,0.002620783291882628,0.001961977439423759,0.007101646323427842
1305031539.643437.png,0.06286555320036748,35,0.9178488295590341,0.8720501217850953,0.5296663499283429,21.914285714285715,0.001308941029745662,0.0015346751716135303,0.00110005467260988,0.005613889719324191,0.004719846083097523,0.0030281644261424628,0.002297536677498203,0.00793489033450492
1305031539.675458.png,0.06608518802758084,36,0.9397115874473722,0.9182548123789527,0.5138710804580352,19.47222222222222,0.001579964168892437,0.0014116368857726852,0.0014407167737314906,0.005789366831848196,0.00560818693136452,0.003912672810933547,0.0025621612545601515,0.008959773294913797
1305031539.707426.png,0.05760337061245078,46,0.9405927364896915,0.885081979760809,0.5029366767476461,16.23913043478261,0.0017420608119480816,0.001863954163109315,0.0013598782939467603,0.007570132625361652,0.006052846020526474,0.0037939772677841356,0.002891084566221699,0.01040855976695291
1305031539.743465.png,0.05941620819361365,46,0.925689187127925,0.8564113492736062,0.6427170373694141,18.282608695652176,0.001507763488351892,0.0014050983941017797,0.0010480074396319705,0.005418821323890174,0.005046121991298597,0.003466543539238739,0.0023121357718435187,0.008175811629480709
1305031539.775488.png,0.051532461275148246,38,0.9131170907387672,0.7912331973465935,0.6560235114268551,17.81578947368421,0.0024437593976842655,0.001964027851971117,0.001240984074068223,0.007617344192745619,0.008064399494278575,0.004352331221654625,0.0033718551079753426,0.011916428106486673
1305031539.807653.png,0.040987871266656255,37,0.9325221946345352,0.783763108400813,0.49566356757311186,17.91891891891892,0.002384371456762357,0.001675860956645766,0.0011783828347003906,0.006102229680734567,0.007732665010796594,0.004784769749961683,0.003143616276670744,0.010951042726872367
1305031539.843466.png,0.042911137458457746,59,0.931147574709181,0.7918778287073065,0.510081517873669,19.508474576271187,0.001231623015927902,0.0009136139014426061,0.0009977361438546263,0.003693801910613767,0.004416385014471768,0.0031145216863495665,0.0018294980259695337,0.006545905169313596
1305031539.875593.png,0.033174454555607434,53,0.9466219356622237,0.7574715908954548,0.5015287609835882,19.037735849056602,0.0023737469839331072,0.0016584979096514313,0.0010721520291181305,0.005865253883300344,0.007733582748467768,0.004494659866155827,0.0030878471519153626,0.010696329863808425
1305031539.907642.png,0.035159644418205,51,0.948107434645961,0.7934126747959097,0.5426415712346159,21.529411764705884,0.0022271331688433547,0.0015790341774708644,0.0017230647667708652,0.005389088411860724,0.0077390477940169665,0.006067788539346129,0.003228377808725377,0.011213973088390691
1305031539.943541.png,0.037712609450452905,59,0.9436550144749574,0.811836523999307,0.5344117704757102,19.88135593220339,0.0019239566956611115,0.001739532528278026,0.0013015633117768473,0.006601606374952867,0.006610420651362513,0.003825408214016373,0.002902007897694298,0.010095177854879143
1305031539.975883.png,0.04185984985645328,39,0.9369132611932475,0.8216289306058695,0.4858545048613313,17.41025641025641,0.0027639044648252054,0.0021933803141272507,0.0013175390931964084,0.008138573449791658,0.009081945483369627,0.004953066380440197,0.0037664299217139933,0.013162483737106708
1305031540.007422.png,0.03310919037708429,47,0.9387125173724955,0.845915728521572,0.4919228689860114,18.97872340425532,0.0022937273802681388,0.001679519957312523,0.0013097735728765836,0.006221255332618266,0.007551778155628492,0.004482508296768706,0.003130092553617015,0.010762260536525733
1305031540.043468.png,0.04901530693010689,37,0.938632308324809,0.8311504681430275,0.51636666723271,17.324324324324323,0.003003548290266185,0.0022028192134703624,0.0016017693409762373,0.007445663860273855,0.009615510520306913,0.005427466293580118,0.004054550510338545,0.013317407527528372
